id_code,sirna
HUVEC-17_3_D17,337
HUVEC-17_3_D18,438
HUVEC-17_3_D19,148
HUVEC-17_3_D20,167
HUVEC-17_3_D21,632
HUVEC-17_3_D22,210
HUVEC-17_3_D23,444
HUVEC-17_3_E02,365
HUVEC-17_3_E03,718
HUVEC-17_3_E04,151
HUVEC-17_3_E05,279
HUVEC-17_3_E06,480
HUVEC-17_3_E07,278
HUVEC-17_3_E08,947
HUVEC-17_3_E09,4
HUVEC-17_3_E10,485
HUVEC-17_3_E11,590
HUVEC-17_3_E12,608
HUVEC-17_3_E13,617
HUVEC-17_3_E14,432
HUVEC-17_3_E15,515
HUVEC-17_3_E16,995
HUVEC-17_3_E17,197
HUVEC-17_3_E18,629
HUVEC-17_3_E19,159
HUVEC-17_3_E20,375
HUVEC-17_3_E21,32
HUVEC-17_3_E22,453
HUVEC-17_3_E23,554
HUVEC-17_3_F02,795
HUVEC-17_3_F04,530
HUVEC-17_3_F05,652
HUVEC-17_3_F06,740
HUVEC-17_3_F08,749
HUVEC-17_3_F09,347
HUVEC-17_3_F10,96
HUVEC-17_3_F12,593
HUVEC-17_3_F13,402
HUVEC-17_3_F14,989
HUVEC-17_3_F16,679
HUVEC-17_3_F17,802
HUVEC-17_3_F18,159
HUVEC-17_3_F20,759
HUVEC-17_3_F21,122
HUVEC-17_3_F23,410
HUVEC-17_3_G02,504
HUVEC-17_3_G03,969
HUVEC-17_3_G04,992
HUVEC-17_3_G05,727
HUVEC-17_3_G06,362
HUVEC-17_3_G07,259
HUVEC-17_3_G08,808
HUVEC-17_3_G09,644
HUVEC-17_3_G10,322
HUVEC-17_3_G11,469
HUVEC-17_3_G12,842
HUVEC-17_3_G13,246
HUVEC-17_3_G14,49
HUVEC-17_3_G15,267
HUVEC-17_3_G16,86
HUVEC-17_3_G17,940
HUVEC-17_3_G18,738
HUVEC-17_3_G19,215
HUVEC-17_3_G20,782
HUVEC-17_3_G21,180
HUVEC-17_3_G22,570
HUVEC-17_3_G23,84
HUVEC-17_3_H02,922
HUVEC-17_3_H04,410
HUVEC-17_3_H05,129
HUVEC-17_3_H06,908
HUVEC-17_3_H08,229
HUVEC-17_3_H09,198
HUVEC-17_3_H10,65
HUVEC-17_3_H12,363
HUVEC-17_3_H13,464
HUVEC-17_3_H14,380
HUVEC-17_3_H16,1085
HUVEC-17_3_H17,901
HUVEC-17_3_H18,512
HUVEC-17_3_H20,173
HUVEC-17_3_H21,1079
HUVEC-17_3_H23,936
HUVEC-17_3_I02,234
HUVEC-17_3_I03,134
HUVEC-17_3_I04,210
HUVEC-17_3_I05,1053
HUVEC-17_3_I06,599
HUVEC-17_3_I07,151
HUVEC-17_3_I08,829
HUVEC-17_3_I09,807
HUVEC-17_3_I10,678
HUVEC-17_3_I11,848
HUVEC-17_3_I12,963
HUVEC-17_3_I13,480
HUVEC-17_3_I14,691
HUVEC-17_3_I15,214
HUVEC-17_3_I16,291
HUVEC-17_3_I17,53
HUVEC-17_3_I18,716
HUVEC-17_3_I19,21
HUVEC-17_3_I20,533
HUVEC-17_3_I21,142
HUVEC-17_3_I22,658
HUVEC-17_3_I23,944
HUVEC-17_3_J02,234
HUVEC-17_3_J04,593
HUVEC-17_3_J05,1053
HUVEC-17_3_J06,125
HUVEC-17_3_J08,551
HUVEC-17_3_J09,99
HUVEC-17_3_J10,283
HUVEC-17_3_J12,829
HUVEC-17_3_J13,527
HUVEC-17_3_J14,943
HUVEC-17_3_J16,311
HUVEC-17_3_J17,748
HUVEC-17_3_J18,1086
HUVEC-17_3_J20,516
HUVEC-17_3_J21,1071
HUVEC-17_3_J23,402
HUVEC-17_3_K02,1014
HUVEC-17_3_K03,184
HUVEC-17_3_K04,310
HUVEC-17_3_K05,671
HUVEC-17_3_K06,666
HUVEC-17_3_K07,145
HUVEC-17_3_K08,490
HUVEC-17_3_K09,368
HUVEC-17_3_K10,24
HUVEC-17_3_K11,1000
HUVEC-17_3_K12,886
HUVEC-17_3_K13,443
HUVEC-17_3_K14,229
HUVEC-17_3_K15,633
HUVEC-17_3_K16,1074
HUVEC-17_3_K17,774
HUVEC-17_3_K18,437
HUVEC-17_3_K19,335
HUVEC-17_3_K20,627
HUVEC-17_3_K21,816
HUVEC-17_3_K22,448
HUVEC-17_3_K23,127
HUVEC-17_3_L02,818
HUVEC-17_3_L03,648
HUVEC-17_3_L04,410
HUVEC-17_3_L05,382
HUVEC-17_3_L06,185
HUVEC-17_3_L07,484
HUVEC-17_3_L08,114
HUVEC-17_3_L09,394
HUVEC-17_3_L10,816
HUVEC-17_3_L11,453
HUVEC-17_3_L12,123
HUVEC-17_3_L13,755
HUVEC-17_3_L14,1029
HUVEC-17_3_L15,834
HUVEC-17_3_L16,583
HUVEC-17_3_L17,961
HUVEC-17_3_L18,989
HUVEC-17_3_L19,114
HUVEC-17_3_L20,869
HUVEC-17_3_L21,369
HUVEC-17_3_L22,777
HUVEC-17_3_L23,820
HUVEC-17_3_M02,76
HUVEC-17_3_M04,465
HUVEC-17_3_M05,866
HUVEC-17_3_M06,686
HUVEC-17_3_M08,265
HUVEC-17_3_M09,405
HUVEC-17_3_M10,869
HUVEC-17_3_M12,664
HUVEC-17_3_M13,861
HUVEC-17_3_M14,768
HUVEC-17_3_M16,637
HUVEC-17_3_M17,248
HUVEC-17_3_M18,674
HUVEC-17_3_M20,690
HUVEC-17_3_M21,740
HUVEC-17_3_M23,463
HUVEC-17_3_N02,636
HUVEC-17_3_N03,686
HUVEC-17_3_N04,135
HUVEC-17_3_N05,819
HUVEC-17_3_N06,545
HUVEC-17_3_N07,401
HUVEC-17_3_N08,665
HUVEC-17_3_N09,98
HUVEC-17_3_N10,603
HUVEC-17_3_N11,190
HUVEC-17_3_N12,396
HUVEC-17_3_N13,625
HUVEC-17_3_N14,51
HUVEC-17_3_N15,937
HUVEC-17_3_N16,501
HUVEC-17_3_N17,90
HUVEC-17_3_N18,719
HUVEC-17_3_N19,252
HUVEC-17_3_N20,491
HUVEC-17_3_N21,134
HUVEC-17_3_N22,955
HUVEC-17_3_N23,210
HUVEC-17_3_O02,858
HUVEC-17_3_O03,465
HUVEC-17_3_O04,672
HUVEC-17_3_O05,665
HUVEC-17_3_O06,1099
HUVEC-17_3_O07,677
HUVEC-17_3_O08,1087
HUVEC-17_3_O09,707
HUVEC-17_3_O10,307
HUVEC-17_3_O11,990
HUVEC-17_3_O12,159
HUVEC-17_3_O13,740
HUVEC-17_3_O14,377
HUVEC-17_3_O15,185
HUVEC-17_3_O16,267
HUVEC-17_3_O17,646
HUVEC-17_3_O18,525
HUVEC-17_3_O19,520
HUVEC-17_3_O20,271
HUVEC-17_3_O21,119
HUVEC-17_3_O22,32
HUVEC-17_3_O23,977
HUVEC-17_4_B03,328
HUVEC-17_4_B04,73
HUVEC-17_4_B05,688
HUVEC-17_4_B06,880
HUVEC-17_4_B07,878
HUVEC-17_4_B08,1055
HUVEC-17_4_B09,1009
HUVEC-17_4_B10,321
HUVEC-17_4_B11,973
HUVEC-17_4_B12,15
HUVEC-17_4_B13,524
HUVEC-17_4_B14,814
HUVEC-17_4_B15,746
HUVEC-17_4_B16,822
HUVEC-17_4_B17,741
HUVEC-17_4_B18,1010
HUVEC-17_4_B19,931
HUVEC-17_4_B20,794
HUVEC-17_4_B21,82
HUVEC-17_4_B22,561
HUVEC-17_4_B23,587
HUVEC-17_4_C02,496
HUVEC-17_4_C04,635
HUVEC-17_4_C05,54
HUVEC-17_4_C06,226
HUVEC-17_4_C08,493
HUVEC-17_4_C09,280
HUVEC-17_4_C10,712
HUVEC-17_4_C12,710
HUVEC-17_4_C13,953
HUVEC-17_4_C14,332
HUVEC-17_4_C16,602
HUVEC-17_4_C17,680
HUVEC-17_4_C18,260
HUVEC-17_4_C20,1072
HUVEC-17_4_C21,850
HUVEC-17_4_C23,862
HUVEC-17_4_D02,468
HUVEC-17_4_D03,292
HUVEC-17_4_D04,455
HUVEC-17_4_D05,803
HUVEC-17_4_D06,179
HUVEC-17_4_D07,106
HUVEC-17_4_D08,1055
HUVEC-17_4_D09,596
HUVEC-17_4_D10,1054
HUVEC-17_4_D11,1048
HUVEC-17_4_D12,904
HUVEC-17_4_D13,758
HUVEC-17_4_D14,116
HUVEC-17_4_D15,509
HUVEC-17_4_D16,294
HUVEC-17_4_D17,882
HUVEC-17_4_D18,68
HUVEC-17_4_D19,862
HUVEC-17_4_D20,906
HUVEC-17_4_D21,935
HUVEC-17_4_D22,812
HUVEC-17_4_D23,656
HUVEC-17_4_E02,841
HUVEC-17_4_E03,575
HUVEC-17_4_E04,799
HUVEC-17_4_E05,720
HUVEC-17_4_E06,630
HUVEC-17_4_E07,924
HUVEC-17_4_E08,139
HUVEC-17_4_E09,110
HUVEC-17_4_E10,728
HUVEC-17_4_E11,621
HUVEC-17_4_E12,645
HUVEC-17_4_E13,778
HUVEC-17_4_E14,519
HUVEC-17_4_E15,835
HUVEC-17_4_E16,316
HUVEC-17_4_E17,792
HUVEC-17_4_E18,696
HUVEC-17_4_E19,286
HUVEC-17_4_E20,592
HUVEC-17_4_E21,560
HUVEC-17_4_E22,1061
HUVEC-17_4_E23,386
HUVEC-17_4_F02,930
HUVEC-17_4_F04,885
HUVEC-17_4_F05,1094
HUVEC-17_4_F06,476
HUVEC-17_4_F08,1103
HUVEC-17_4_F09,628
HUVEC-17_4_F10,785
HUVEC-17_4_F12,213
HUVEC-17_4_F13,204
HUVEC-17_4_F14,979
HUVEC-17_4_F16,498
HUVEC-17_4_F17,354
HUVEC-17_4_F18,420
HUVEC-17_4_F20,451
HUVEC-17_4_F21,223
HUVEC-17_4_F23,948
HUVEC-17_4_G02,594
HUVEC-17_4_G03,356
HUVEC-17_4_G04,594
HUVEC-17_4_G05,1037
HUVEC-17_4_G06,675
HUVEC-17_4_G07,13
HUVEC-17_4_G08,30
HUVEC-17_4_G09,318
HUVEC-17_4_G10,1026
HUVEC-17_4_G11,1095
HUVEC-17_4_G12,403
HUVEC-17_4_G13,954
HUVEC-17_4_G14,935
HUVEC-17_4_G15,693
HUVEC-17_4_G16,610
HUVEC-17_4_G17,243
HUVEC-17_4_G18,374
HUVEC-17_4_G19,58
HUVEC-17_4_G20,931
HUVEC-17_4_G21,592
HUVEC-17_4_G22,199
HUVEC-17_4_G23,1011
HUVEC-17_4_H02,370
HUVEC-17_4_H04,332
HUVEC-17_4_H05,997
HUVEC-17_4_H06,275
HUVEC-17_4_H08,994
HUVEC-17_4_H09,50
HUVEC-17_4_H10,911
HUVEC-17_4_H12,273
HUVEC-17_4_H13,31
HUVEC-17_4_H14,208
HUVEC-17_4_H16,899
HUVEC-17_4_H17,663
HUVEC-17_4_H18,231
HUVEC-17_4_H20,427
HUVEC-17_4_H21,45
HUVEC-17_4_H23,756
HUVEC-17_4_I02,343
HUVEC-17_4_I03,378
HUVEC-17_4_I04,949
HUVEC-17_4_I05,264
HUVEC-17_4_I06,328
HUVEC-17_4_I07,280
HUVEC-17_4_I08,976
HUVEC-17_4_I09,325
HUVEC-17_4_I10,1004
HUVEC-17_4_I11,980
HUVEC-17_4_I12,472
HUVEC-17_4_I13,1081
HUVEC-17_4_I14,0
HUVEC-17_4_I15,430
HUVEC-17_4_I16,756
HUVEC-17_4_I17,964
HUVEC-17_4_I18,589
HUVEC-17_4_I19,645
HUVEC-17_4_I20,846
HUVEC-17_4_I21,631
HUVEC-17_4_I22,1082
HUVEC-17_4_I23,441
HUVEC-17_4_J02,855
HUVEC-17_4_J04,140
HUVEC-17_4_J05,843
HUVEC-17_4_J06,531
HUVEC-17_4_J08,592
HUVEC-17_4_J09,137
HUVEC-17_4_J10,418
HUVEC-17_4_J12,561
HUVEC-17_4_J13,498
HUVEC-17_4_J14,331
HUVEC-17_4_J16,1073
HUVEC-17_4_J17,67
HUVEC-17_4_J18,0
HUVEC-17_4_J20,1045
HUVEC-17_4_J21,474
HUVEC-17_4_J23,288
HUVEC-17_4_K02,641
HUVEC-17_4_K03,1075
HUVEC-17_4_K04,298
HUVEC-17_4_K05,235
HUVEC-17_4_K06,103
HUVEC-17_4_K07,1095
HUVEC-17_4_K08,971
HUVEC-17_4_K09,426
HUVEC-17_4_K10,36
HUVEC-17_4_K11,202
HUVEC-17_4_K12,17
HUVEC-17_4_K13,241
HUVEC-17_4_K14,574
HUVEC-17_4_K15,1001
HUVEC-17_4_K16,201
HUVEC-17_4_K17,141
HUVEC-17_4_K18,187
HUVEC-17_4_K19,1038
HUVEC-17_4_K20,534
HUVEC-17_4_K21,609
HUVEC-17_4_K22,240
HUVEC-17_4_K23,306
HUVEC-17_4_L02,472
HUVEC-17_4_L03,69
HUVEC-17_4_L04,220
HUVEC-17_4_L05,698
HUVEC-17_4_L06,97
HUVEC-17_4_L07,358
HUVEC-17_4_L08,152
HUVEC-17_4_L09,176
HUVEC-17_4_L10,1050
HUVEC-17_4_L11,321
HUVEC-17_4_L12,193
HUVEC-17_4_L13,16
HUVEC-17_4_L14,854
HUVEC-17_4_L15,220
HUVEC-17_4_L16,200
HUVEC-17_4_L17,929
HUVEC-17_4_L18,518
HUVEC-17_4_L19,925
HUVEC-17_4_L20,591
HUVEC-17_4_L21,979
HUVEC-17_4_L22,205
HUVEC-17_4_L23,638
HUVEC-17_4_M02,573
HUVEC-17_4_M04,634
HUVEC-17_4_M05,455
HUVEC-17_4_M06,780
HUVEC-17_4_M08,23
HUVEC-17_4_M09,892
HUVEC-17_4_M10,455
HUVEC-17_4_M12,458
HUVEC-17_4_M13,128
HUVEC-17_4_M14,928
HUVEC-17_4_M16,292
HUVEC-17_4_M17,1005
HUVEC-17_4_M18,592
HUVEC-17_4_M20,1021
HUVEC-17_4_M21,522
HUVEC-17_4_M23,37
HUVEC-17_4_N02,251
HUVEC-17_4_N03,71
HUVEC-17_4_N04,213
HUVEC-17_4_N05,668
HUVEC-17_4_N06,9
HUVEC-17_4_N07,568
HUVEC-17_4_N08,161
HUVEC-17_4_N09,249
HUVEC-17_4_N10,107
HUVEC-17_4_N11,619
HUVEC-17_4_N12,832
HUVEC-17_4_N13,247
HUVEC-17_4_N14,526
HUVEC-17_4_N15,470
HUVEC-17_4_N16,367
HUVEC-17_4_N17,427
HUVEC-17_4_N18,468
HUVEC-17_4_N19,23
HUVEC-17_4_N20,150
HUVEC-17_4_N21,419
HUVEC-17_4_N22,292
HUVEC-17_4_N23,1069
HUVEC-17_4_O02,230
HUVEC-17_4_O03,998
HUVEC-17_4_O04,878
HUVEC-17_4_O05,1073
HUVEC-17_4_O06,803
HUVEC-17_4_O07,16
HUVEC-17_4_O08,1036
HUVEC-17_4_O09,929
HUVEC-17_4_O10,737
HUVEC-17_4_O11,18
HUVEC-17_4_O12,50
HUVEC-17_4_O13,1095
HUVEC-17_4_O14,725
HUVEC-17_4_O15,824
HUVEC-17_4_O16,823
HUVEC-17_4_O17,711
HUVEC-17_4_O18,771
HUVEC-17_4_O19,684
HUVEC-17_4_O20,209
HUVEC-17_4_O21,488
HUVEC-17_4_O22,836
HUVEC-17_4_O23,519
HUVEC-18_1_B03,757
HUVEC-18_1_B04,309
HUVEC-18_1_B05,715
HUVEC-18_1_B06,884
HUVEC-18_1_B07,938
HUVEC-18_1_B08,391
HUVEC-18_1_B09,385
HUVEC-18_1_B10,811
HUVEC-18_1_B11,360
HUVEC-18_1_B12,921
HUVEC-18_1_B13,611
HUVEC-18_1_B14,744
HUVEC-18_1_B15,891
HUVEC-18_1_B16,80
HUVEC-18_1_B17,372
HUVEC-18_1_B18,983
HUVEC-18_1_B19,653
HUVEC-18_1_B20,743
HUVEC-18_1_B21,715
HUVEC-18_1_B22,222
HUVEC-18_1_B23,897
HUVEC-18_1_C02,1028
HUVEC-18_1_C04,459
HUVEC-18_1_C05,532
HUVEC-18_1_C06,868
HUVEC-18_1_C08,268
HUVEC-18_1_C09,258
HUVEC-18_1_C10,660
HUVEC-18_1_C12,1039
HUVEC-18_1_C13,875
HUVEC-18_1_C14,734
HUVEC-18_1_C16,478
HUVEC-18_1_C17,224
HUVEC-18_1_C18,838
HUVEC-18_1_C20,1096
HUVEC-18_1_C21,471
HUVEC-18_1_C23,411
HUVEC-18_1_D02,514
HUVEC-18_1_D03,290
HUVEC-18_1_D04,653
HUVEC-18_1_D05,105
HUVEC-18_1_D06,89
HUVEC-18_1_D07,557
HUVEC-18_1_D08,760
HUVEC-18_1_D09,1060
HUVEC-18_1_D10,793
HUVEC-18_1_D11,33
HUVEC-18_1_D12,762
HUVEC-18_1_D13,695
HUVEC-18_1_D14,274
HUVEC-18_1_D15,692
HUVEC-18_1_D16,708
HUVEC-18_1_D17,538
HUVEC-18_1_D18,1006
HUVEC-18_1_D19,8
HUVEC-18_1_D20,313
HUVEC-18_1_D21,950
HUVEC-18_1_D22,845
HUVEC-18_1_D23,126
HUVEC-18_1_E02,181
HUVEC-18_1_E03,352
HUVEC-18_1_E04,1013
HUVEC-18_1_E05,581
HUVEC-18_1_E06,395
HUVEC-18_1_E07,883
HUVEC-18_1_E08,620
HUVEC-18_1_E09,389
HUVEC-18_1_E10,870
HUVEC-18_1_E11,978
HUVEC-18_1_E12,287
HUVEC-18_1_E13,700
HUVEC-18_1_E14,508
HUVEC-18_1_E15,10
HUVEC-18_1_E16,112
HUVEC-18_1_E17,939
HUVEC-18_1_E18,3
HUVEC-18_1_E19,1066
HUVEC-18_1_E20,786
HUVEC-18_1_E21,133
HUVEC-18_1_E22,436
HUVEC-18_1_E23,1
HUVEC-18_1_F02,339
HUVEC-18_1_F04,489
HUVEC-18_1_F05,46
HUVEC-18_1_F06,556
HUVEC-18_1_F08,581
HUVEC-18_1_F09,960
HUVEC-18_1_F10,253
HUVEC-18_1_F12,715
HUVEC-18_1_F13,40
HUVEC-18_1_F14,566
HUVEC-18_1_F16,348
HUVEC-18_1_F17,56
HUVEC-18_1_F18,853
HUVEC-18_1_F20,162
HUVEC-18_1_F21,984
HUVEC-18_1_F23,177
HUVEC-18_1_G02,350
HUVEC-18_1_G03,670
HUVEC-18_1_G04,907
HUVEC-18_1_G05,157
HUVEC-18_1_G06,400
HUVEC-18_1_G07,312
HUVEC-18_1_G08,687
HUVEC-18_1_G09,345
HUVEC-18_1_G10,797
HUVEC-18_1_G11,442
HUVEC-18_1_G12,500
HUVEC-18_1_G13,853
HUVEC-18_1_G14,889
HUVEC-18_1_G15,203
HUVEC-18_1_G16,1027
HUVEC-18_1_G17,506
HUVEC-18_1_G18,503
HUVEC-18_1_G19,1023
HUVEC-18_1_G20,549
HUVEC-18_1_G21,613
HUVEC-18_1_G22,324
HUVEC-18_1_G23,750
HUVEC-18_1_H02,385
HUVEC-18_1_H04,605
HUVEC-18_1_H05,618
HUVEC-18_1_H06,373
HUVEC-18_1_H08,188
HUVEC-18_1_H09,708
HUVEC-18_1_H10,891
HUVEC-18_1_H12,552
HUVEC-18_1_H13,883
HUVEC-18_1_H14,1084
HUVEC-18_1_H16,348
HUVEC-18_1_H17,1102
HUVEC-18_1_H18,962
HUVEC-18_1_H20,212
HUVEC-18_1_H21,974
HUVEC-18_1_H23,341
HUVEC-18_1_I02,914
HUVEC-18_1_I03,543
HUVEC-18_1_I04,1056
HUVEC-18_1_I05,1101
HUVEC-18_1_I06,355
HUVEC-18_1_I07,598
HUVEC-18_1_I08,478
HUVEC-18_1_I09,89
HUVEC-18_1_I10,764
HUVEC-18_1_I11,456
HUVEC-18_1_I12,133
HUVEC-18_1_I13,565
HUVEC-18_1_I14,514
HUVEC-18_1_I15,673
HUVEC-18_1_I16,312
HUVEC-18_1_I17,308
HUVEC-18_1_I18,897
HUVEC-18_1_I19,482
HUVEC-18_1_I20,192
HUVEC-18_1_I21,853
HUVEC-18_1_I22,436
HUVEC-18_1_I23,320
HUVEC-18_1_J02,1042
HUVEC-18_1_J04,239
HUVEC-18_1_J05,798
HUVEC-18_1_J06,647
HUVEC-18_1_J08,745
HUVEC-18_1_J09,392
HUVEC-18_1_J10,673
HUVEC-18_1_J12,222
HUVEC-18_1_J13,555
HUVEC-18_1_J14,699
HUVEC-18_1_J16,1062
HUVEC-18_1_J17,1008
HUVEC-18_1_J18,689
HUVEC-18_1_J20,277
HUVEC-18_1_J21,340
HUVEC-18_1_J23,346
HUVEC-18_1_K02,313
HUVEC-18_1_K03,157
HUVEC-18_1_K04,274
HUVEC-18_1_K05,302
HUVEC-18_1_K06,388
HUVEC-18_1_K07,605
HUVEC-18_1_K08,657
HUVEC-18_1_K09,1076
HUVEC-18_1_K10,547
HUVEC-18_1_K11,1015
HUVEC-18_1_K12,508
HUVEC-18_1_K13,109
HUVEC-18_1_K14,549
HUVEC-18_1_K15,282
HUVEC-18_1_K16,607
HUVEC-18_1_K17,853
HUVEC-18_1_K18,890
HUVEC-18_1_K19,94
HUVEC-18_1_K20,523
HUVEC-18_1_K21,549
HUVEC-18_1_K22,987
HUVEC-18_1_K23,392
HUVEC-18_1_L02,1008
HUVEC-18_1_L03,478
HUVEC-18_1_L04,217
HUVEC-18_1_L05,366
HUVEC-18_1_L06,523
HUVEC-18_1_L07,513
HUVEC-18_1_L08,352
HUVEC-18_1_L09,883
HUVEC-18_1_L10,505
HUVEC-18_1_L11,195
HUVEC-18_1_L12,514
HUVEC-18_1_L13,6
HUVEC-18_1_L14,379
HUVEC-18_1_L15,74
HUVEC-18_1_L16,828
HUVEC-18_1_L17,1056
HUVEC-18_1_L18,559
HUVEC-18_1_L19,784
HUVEC-18_1_L20,1020
HUVEC-18_1_L21,572
HUVEC-18_1_L22,577
HUVEC-18_1_L23,415
HUVEC-18_1_M02,793
HUVEC-18_1_M04,136
HUVEC-18_1_M05,348
HUVEC-18_1_M06,221
HUVEC-18_1_M08,1106
HUVEC-18_1_M09,1067
HUVEC-18_1_M10,806
HUVEC-18_1_M12,486
HUVEC-18_1_M13,109
HUVEC-18_1_M14,567
HUVEC-18_1_M16,1089
HUVEC-18_1_M17,1066
HUVEC-18_1_M18,158
HUVEC-18_1_M20,660
HUVEC-18_1_M21,626
HUVEC-18_1_M23,112
HUVEC-18_1_N02,910
HUVEC-18_1_N03,514
HUVEC-18_1_N04,442
HUVEC-18_1_N05,972
HUVEC-18_1_N06,945
HUVEC-18_1_N07,460
HUVEC-18_1_N08,177
HUVEC-18_1_N09,361
HUVEC-18_1_N10,293
HUVEC-18_1_N11,276
HUVEC-18_1_N12,478
HUVEC-18_1_N13,88
HUVEC-18_1_N14,647
HUVEC-18_1_N15,1041
HUVEC-18_1_N16,582
HUVEC-18_1_N17,655
HUVEC-18_1_N18,576
HUVEC-18_1_N19,959
HUVEC-18_1_N20,439
HUVEC-18_1_N21,676
HUVEC-18_1_N22,481
HUVEC-18_1_N23,868
HUVEC-18_1_O02,742
HUVEC-18_1_O03,282
HUVEC-18_1_O04,884
HUVEC-18_1_O05,1031
HUVEC-18_1_O06,398
HUVEC-18_1_O07,765
HUVEC-18_1_O08,256
HUVEC-18_1_O09,745
HUVEC-18_1_O10,48
HUVEC-18_1_O11,26
HUVEC-18_1_O12,604
HUVEC-18_1_O13,907
HUVEC-18_1_O14,1060
HUVEC-18_1_O15,282
HUVEC-18_1_O16,371
HUVEC-18_1_O17,797
HUVEC-18_1_O18,572
HUVEC-18_1_O19,577
HUVEC-18_1_O20,242
HUVEC-18_1_O21,847
HUVEC-18_1_O22,144
HUVEC-18_1_O23,541
HUVEC-18_2_B03,550
HUVEC-18_2_B04,879
HUVEC-18_2_B05,896
HUVEC-18_2_B06,874
HUVEC-18_2_B07,849
HUVEC-18_2_B08,1077
HUVEC-18_2_B09,111
HUVEC-18_2_B10,353
HUVEC-18_2_B11,28
HUVEC-18_2_B12,64
HUVEC-18_2_B13,569
HUVEC-18_2_B14,2
HUVEC-18_2_B15,285
HUVEC-18_2_B16,421
HUVEC-18_2_B17,661
HUVEC-18_2_B18,920
HUVEC-18_2_B19,722
HUVEC-18_2_B20,787
HUVEC-18_2_B21,536
HUVEC-18_2_B22,857
HUVEC-18_2_B23,709
HUVEC-18_2_C02,47
HUVEC-18_2_C04,454
HUVEC-18_2_C05,299
HUVEC-18_2_C06,553
HUVEC-18_2_C08,149
HUVEC-18_2_C09,511
HUVEC-18_2_C10,236
HUVEC-18_2_C12,1040
HUVEC-18_2_C13,946
HUVEC-18_2_C14,967
HUVEC-18_2_C16,558
HUVEC-18_2_C17,492
HUVEC-18_2_C18,857
HUVEC-18_2_C20,178
HUVEC-18_2_C21,1047
HUVEC-18_2_C23,87
HUVEC-18_2_D02,81
HUVEC-18_2_D03,754
HUVEC-18_2_D04,857
HUVEC-18_2_D05,731
HUVEC-18_2_D06,160
HUVEC-18_2_D07,909
HUVEC-18_2_D08,175
HUVEC-18_2_D09,571
HUVEC-18_2_D10,269
HUVEC-18_2_D11,826
HUVEC-18_2_D12,457
HUVEC-18_2_D13,736
HUVEC-18_2_D14,1032
HUVEC-18_2_D15,206
HUVEC-18_2_D16,118
HUVEC-18_2_D17,724
HUVEC-18_2_D18,639
HUVEC-18_2_D19,19
HUVEC-18_2_D20,376
HUVEC-18_2_D21,1035
HUVEC-18_2_D22,856
HUVEC-18_2_D23,662
HUVEC-18_2_E02,315
HUVEC-18_2_E03,946
HUVEC-18_2_E04,521
HUVEC-18_2_E05,454
HUVEC-18_2_E06,726
HUVEC-18_2_E07,100
HUVEC-18_2_E08,723
HUVEC-18_2_E09,336
HUVEC-18_2_E10,913
HUVEC-18_2_E11,41
HUVEC-18_2_E12,898
HUVEC-18_2_E13,409
HUVEC-18_2_E14,434
HUVEC-18_2_E15,667
HUVEC-18_2_E16,479
HUVEC-18_2_E17,529
HUVEC-18_2_E18,169
HUVEC-18_2_E19,801
HUVEC-18_2_E20,1046
HUVEC-18_2_E21,952
HUVEC-18_2_E22,434
HUVEC-18_2_E23,1024
HUVEC-18_2_F02,783
HUVEC-18_2_F04,563
HUVEC-18_2_F05,81
HUVEC-18_2_F06,915
HUVEC-18_2_F08,20
HUVEC-18_2_F09,262
HUVEC-18_2_F10,333
HUVEC-18_2_F12,428
HUVEC-18_2_F13,651
HUVEC-18_2_F14,351
HUVEC-18_2_F16,87
HUVEC-18_2_F17,951
HUVEC-18_2_F18,726
HUVEC-18_2_F20,542
HUVEC-18_2_F21,830
HUVEC-18_2_F23,902
HUVEC-18_2_G02,466
HUVEC-18_2_G03,228
HUVEC-18_2_G04,879
HUVEC-18_2_G05,1088
HUVEC-18_2_G06,747
HUVEC-18_2_G07,329
HUVEC-18_2_G08,529
HUVEC-18_2_G09,917
HUVEC-18_2_G10,521
HUVEC-18_2_G11,539
HUVEC-18_2_G12,424
HUVEC-18_2_G13,233
HUVEC-18_2_G14,364
HUVEC-18_2_G15,130
HUVEC-18_2_G16,830
HUVEC-18_2_G17,1046
HUVEC-18_2_G18,685
HUVEC-18_2_G19,334
HUVEC-18_2_G20,475
HUVEC-18_2_G21,991
HUVEC-18_2_G22,650
HUVEC-18_2_G23,966
HUVEC-18_2_H02,92
HUVEC-18_2_H04,381
HUVEC-18_2_H05,988
HUVEC-18_2_H06,903
HUVEC-18_2_H08,550
HUVEC-18_2_H09,1019
HUVEC-18_2_H10,44
HUVEC-18_2_H12,694
HUVEC-18_2_H13,11
HUVEC-18_2_H14,447
HUVEC-18_2_H16,502
HUVEC-18_2_H17,1017
HUVEC-18_2_H18,941
HUVEC-18_2_H20,1064
HUVEC-18_2_H21,754
HUVEC-18_2_H23,852
HUVEC-18_2_I02,640
HUVEC-18_2_I03,138
HUVEC-18_2_I04,867
HUVEC-18_2_I05,327
HUVEC-18_2_I06,317
HUVEC-18_2_I07,330
HUVEC-18_2_I08,724
HUVEC-18_2_I09,225
HUVEC-18_2_I10,965
HUVEC-18_2_I11,694
HUVEC-18_2_I12,1017
HUVEC-18_2_I13,852
HUVEC-18_2_I14,414
